-,60,_
7552,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2183,force_strike:1041,skill_1:2560,s1_paralysis:0,skill_3:793,team_buff:974
-,180,kb
13859,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:4367,force_strike:1829,skill_1:4489,s1_paralysis:1112,skill_3:1482,team_buff:974
8210,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2641,force_strike:1145,skill_1:2816,s1_paralysis:0,skill_3:872,team_buff:974
-,180,rb
13654,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:3609,force_strike:1663,skill_1:4693,s1_paralysis:1162,skill_3:1550,team_buff:974
8055,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2183,force_strike:1041,skill_1:2944,s1_paralysis:0,skill_3:912,team_buff:974
-,180,krb
14922,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:4367,force_strike:1829,skill_1:5162,s1_paralysis:1279,skill_3:1705,team_buff:974
8763,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2641,force_strike:1145,skill_1:3238,s1_paralysis:0,skill_3:1003,team_buff:974
-,180,db
13319,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:3802,force_strike:1754,skill_1:4303,s1_paralysis:1066,skill_3:1417,team_buff:974
7952,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2316,force_strike:1104,skill_1:2715,s1_paralysis:0,skill_3:841,team_buff:974
-,180,kdb
14554,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:4600,force_strike:1930,skill_1:4734,s1_paralysis:1172,skill_3:1559,team_buff:974
8650,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2802,force_strike:1215,skill_1:2987,s1_paralysis:0,skill_3:925,team_buff:974
-,180,rdb
14337,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:3802,force_strike:1754,skill_1:4949,s1_paralysis:1226,skill_3:1630,team_buff:974
8486,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2316,force_strike:1104,skill_1:3122,s1_paralysis:0,skill_3:967,team_buff:974
-,180,krdb
15674,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:4600,force_strike:1930,skill_1:5444,s1_paralysis:1348,skill_3:1793,team_buff:974
9237,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2802,force_strike:1215,skill_1:3435,s1_paralysis:0,skill_3:1064,team_buff:974
